"","SALE_DATE","CH_DATE","CMP_CD","SEQ","NO1","NO2","MEJANG","LARGE","MID","SMALL","CMP_GOOD","PUM_NAME","GOOD_NAME","MM_CD","DANQ","DAN_CD","POJ_CD","SIZE_CD","LV_CD","SAN_CD","CMP_SAN","SAN_NAME","QTY","COST","AMER_CD","CH_CD","SMAN_CD","CHUL_NO","CHUL_CD","CHUL_NAME","FARM_NAME","NAK_TIME","TOT_QTY","TOT_AMT","IN_TIME","GUBN","NONE"
"3629","2017-12-13","2017-17-12",1,"C0046",1,1,1,0,0,"00",10031029,"장미","어텀파티(sp)",1,1,12,100,100,91,560000,5203,"전북전주시덕진구",8,11500,"",3,NA,"","89891efe6f","",NA,NA,8,92000,"2017/12/16 오후 4:30:31",5,NA
"3630","2017-12-13","2017-17-12",1,"C0047",1,1,1,0,0,"00",10031029,"장미","어텀파티(sp)",1,1,12,100,100,91,560000,5203,"전북전주시덕진구",15,11500,"",3,NA,"","89891efe6f","",NA,NA,15,172500,"2017/12/16 오후 4:30:31",5,NA
"3631","2017-12-13","2017-17-12",1,"C0048",1,1,1,0,0,"00",10031029,"장미","어텀파티(sp)",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",8,10000,"",3,NA,"","89891efe6f","",NA,NA,8,80000,"2017/12/16 오후 4:30:31",5,NA
"3632","2017-12-13","2017-17-12",1,"C0049",1,1,1,0,0,"00",10031079,"장미","핑크벨벳(sp)",1,1,12,100,100,93,560000,5203,"전북전주시덕진구",12,11000,"",3,NA,"","89891efe6f","",NA,NA,12,132000,"2017/12/16 오후 4:30:31",5,NA
"3633","2017-12-13","2017-17-12",1,"C0050",1,1,1,0,0,"00",10031096,"장미","마타도어",1,1,12,100,100,91,560000,5203,"전북전주시덕진구",10,18500,"",3,NA,"","89891efe6f","",NA,NA,10,185000,"2017/12/16 오후 4:30:31",5,NA
"3634","2017-12-13","2017-17-12",1,"C0051",1,1,1,0,0,"00",10031096,"장미","마타도어",1,1,12,100,100,91,560000,5203,"전북전주시덕진구",10,18500,"",3,NA,"","89891efe6f","",NA,NA,10,185000,"2017/12/16 오후 4:30:31",5,NA
"3635","2017-12-13","2017-17-12",1,"C0052",1,1,1,0,0,"00",10031096,"장미","마타도어",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",20,16000,"",3,NA,"","89891efe6f","",NA,NA,20,320000,"2017/12/16 오후 4:30:31",5,NA
"3636","2017-12-13","2017-17-12",1,"C0053",1,1,1,0,0,"00",10031175,"장미","맨스필드파크(sp)",1,1,12,100,100,91,560000,5203,"전북전주시덕진구",6,28000,"",3,NA,"","89891efe6f","",NA,NA,6,168000,"2017/12/16 오후 4:30:31",5,NA
"3637","2017-12-13","2017-17-12",1,"C0054",1,1,1,0,0,"00",10031175,"장미","맨스필드파크(sp)",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",8,26000,"",3,NA,"","89891efe6f","",NA,NA,8,208000,"2017/12/16 오후 4:30:31",5,NA
"3638","2017-12-13","2017-17-12",1,"C0055",1,1,1,0,0,"00",10031203,"장미","크림하트(sp)",1,1,12,100,100,93,560000,5203,"전북전주시덕진구",8,16000,"",3,NA,"","89891efe6f","",NA,NA,8,128000,"2017/12/16 오후 4:30:31",5,NA
"3639","2017-12-13","2017-17-12",1,"C0056",1,1,1,0,0,"00",10031208,"장미","산토리니(sp)",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",10,18500,"",3,NA,"","89891efe6f","",NA,NA,10,185000,"2017/12/16 오후 4:30:31",5,NA
"3640","2017-12-13","2017-17-12",1,"C0057",1,1,1,0,0,"00",10031208,"장미","산토리니(sp)",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",10,18500,"",3,NA,"","89891efe6f","",NA,NA,10,185000,"2017/12/16 오후 4:30:31",5,NA
"3641","2017-12-13","2017-17-12",1,"C0058",1,1,1,0,0,"00",10031218,"장미","와일드룩",1,1,12,100,100,92,560000,5203,"전북전주시덕진구",12,8000,"",3,NA,"","89891efe6f","",NA,NA,12,96000,"2017/12/16 오후 4:30:31",5,NA
"3642","2017-12-13","2017-17-12",1,"C0059",1,1,1,0,0,"00",10030771,"장미","몬디알",1,1,12,100,100,92,500000,6104,"광주북구",20,17000,"",3,NA,"","8be69b7ed3","",NA,NA,20,340000,"2017/12/16 오후 4:30:31",5,NA
"3643","2017-12-13","2017-17-12",1,"C0060",1,1,1,0,0,"00",10030924,"장미","돌세토",1,1,12,100,100,91,506000,6101,"광주광산구",10,16500,"",3,NA,"","812d011b4e","",NA,NA,10,165000,"2017/12/16 오후 4:30:31",5,NA
"3644","2017-12-13","2017-17-12",1,"C0061",1,1,1,0,0,"00",10030981,"장미","캄파넬라(피치)",1,1,12,100,100,91,506000,6101,"광주광산구",16,14500,"",3,NA,"","812d011b4e","",NA,NA,16,232000,"2017/12/16 오후 4:30:31",5,NA
"3645","2017-12-13","2017-17-12",1,"C0062",1,1,1,0,0,"00",10031234,"장미","다이아몬드레인(sp)",1,1,12,100,100,91,506000,6101,"광주광산구",4,16000,"",3,NA,"","812d011b4e","",NA,NA,4,64000,"2017/12/16 오후 4:30:31",5,NA
"3646","2017-12-13","2017-17-12",1,"C0070",1,1,1,0,0,"00",10030890,"장미","라펄",1,1,12,100,100,92,515000,6302,"전남장성군",20,10000,"",3,NA,"","5bea2a2766","",NA,NA,20,200000,"2017/12/16 오후 4:30:31",5,NA
"3647","2017-12-13","2017-17-12",1,"C0071",1,1,1,0,0,"00",10030890,"장미","라펄",1,1,12,100,100,91,527000,6801,"전남강진군",9,9000,"",3,NA,"","19d3974d1d","",NA,NA,9,81000,"2017/12/16 오후 4:30:31",5,NA
"3648","2017-12-13","2017-17-12",1,"C0072",1,1,1,0,0,"00",10030890,"장미","라펄",1,1,12,100,100,92,527000,6801,"전남강진군",11,7500,"",3,NA,"","19d3974d1d","",NA,NA,11,82500,"2017/12/16 오후 4:30:31",5,NA
"3649","2017-12-13","2017-17-12",1,"C0073",1,1,1,0,0,"00",10031048,"장미","올포러브",1,1,12,100,100,91,527000,6801,"전남강진군",12,12000,"",3,NA,"","19d3974d1d","",NA,NA,12,144000,"2017/12/16 오후 4:30:31",5,NA
"3650","2017-12-13","2017-17-12",1,"C0075",1,1,1,0,0,"00",10031091,"장미","버블검",1,1,12,100,100,91,527000,6801,"전남강진군",12,15500,"",3,NA,"","781fb80eb2","",NA,NA,12,186000,"2017/12/16 오후 4:30:31",5,NA
"3651","2017-12-13","2017-17-12",1,"C0076",1,1,1,0,0,"00",10031187,"장미","빅토리아",1,1,12,100,100,91,527000,6801,"전남강진군",12,12500,"",3,NA,"","781fb80eb2","",NA,NA,12,150000,"2017/12/16 오후 4:30:31",5,NA
"3652","2017-12-13","2017-17-12",1,"C0091",1,1,1,0,0,"00",10030890,"장미","라펄",1,1,12,100,100,92,621000,8201,"경남김해시",25,7500,"",3,NA,"","3de2de18be","",NA,NA,25,187500,"2017/12/16 오후 4:30:31",5,NA
"3653","2017-12-13","2017-17-12",1,"C0098",1,1,1,0,0,"00",10030939,"장미","미스홀랜드",1,1,12,100,100,91,410000,1706,"경기고양시일산서구",24,8500,"",3,NA,"","0bc13f7cef","",NA,NA,24,204000,"2017/12/16 오후 4:30:31",5,NA
"3654","2017-12-25","2017-12-25",4108212335,"401",10,10,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",3,1,12,101,110,12,906000,906000,"광주 광주",500,2000,"",2,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,500,1000000,"2017/12/26 오전 5:58:38",5,NA
"3655","2017-12-25","2017-12-25",4108212335,"401",180,180,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",3,1,12,101,110,12,906000,906000,"광주 광주",6,10000,"",2,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,6,60000,"2017/12/26 오전 5:58:38",5,NA
"3656","2017-12-29","2017-12-29",4108212335,"14",230,230,1,20,26,"ZZ",11001026767,"장미(스탠다드)","마르틴",1,1,12,101,110,11,500801,500801,"광주 북구",14,5800,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,81200,"2017/12/30 오전 5:56:46",5,NA
"3657","2017-12-29","2017-12-29",4108212335,"14",240,240,1,20,26,"ZZ",11001026767,"장미(스탠다드)","마르틴",1,1,12,101,110,11,500801,500801,"광주 북구",14,5800,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,81200,"2017/12/30 오전 5:56:46",5,NA
"3658","2017-12-29","2017-12-29",4108212335,"14",250,250,1,20,26,"ZZ",11001026767,"장미(스탠다드)","마르틴",1,1,12,101,110,12,500801,500801,"광주 북구",15,4120,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,15,61800,"2017/12/30 오전 5:56:46",5,NA
"3659","2017-12-29","2017-12-29",4108212335,"14",260,260,1,20,26,"ZZ",11001026767,"장미(스탠다드)","마르틴",1,1,12,101,110,12,500801,500801,"광주 북구",16,4220,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,67520,"2017/12/30 오전 5:56:46",5,NA
"3660","2017-12-29","2017-12-29",4108212335,"14",270,270,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,11,500801,500801,"광주북구",12,10200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,12,122400,"2017/12/30 오전 5:56:46",5,NA
"3661","2017-12-29","2017-12-29",4108212335,"14",280,280,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,11,500801,500801,"광주 북구",12,10310,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,12,123720,"2017/12/30 오전 5:56:46",5,NA
"3662","2017-12-29","2017-12-29",4108212335,"14",290,290,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,11,500801,500801,"광주 북구",13,10300,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,13,133900,"2017/12/30 오전 5:56:46",5,NA
"3663","2017-12-29","2017-12-29",4108212335,"14",300,300,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,12,500801,500801,"광주 북구",11,7500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,11,82500,"2017/12/30 오전 5:56:46",5,NA
"3664","2017-12-29","2017-12-29",4108212335,"14",310,310,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,12,500801,500801,"광주 북구",11,7500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,11,82500,"2017/12/30 오전 5:56:46",5,NA
"3665","2017-12-29","2017-12-29",4108212335,"14",320,320,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,11,500801,500801,"광주 북구",6,6880,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,6,41280,"2017/12/30 오전 5:56:46",5,NA
"3666","2017-12-29","2017-12-29",4108212335,"14",330,330,1,20,26,"ZZ",11001026639,"장미(스탠다드)","헤라",1,1,12,101,110,11,500801,500801,"광주 북구",21,6770,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,142170,"2017/12/30 오전 5:56:46",5,NA
"3667","2017-12-29","2017-12-29",4108212335,"15",30,30,1,20,26,"ZZ",11001026735,"장미(스탠다드)","리바이벌",1,1,12,101,110,13,527860,527860,"전남 강진군",4,3600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,4,14400,"2017/12/30 오전 5:56:46",5,NA
"3668","2017-12-29","2017-12-29",4108212335,"15",31,31,5,20,27,"ZZ",11001027063,"장미(스프레이)","자나",1,1,12,101,110,11,527860,527860,"전남 강진군",21,9000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,189000,"2017/12/30 오전 5:56:46",5,NA
"3669","2017-12-29","2017-12-29",4108212335,"15",40,40,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,11,527860,527860,"전남 강진군",32,8690,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,32,278080,"2017/12/30 오전 5:56:46",5,NA
"3670","2017-12-29","2017-12-29",4108212335,"15",50,50,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,11,527860,527860,"전남 강진군",32,8790,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,32,281280,"2017/12/30 오전 5:56:46",5,NA
"3671","2017-12-29","2017-12-29",4108212335,"15",60,60,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,11,527860,527860,"전남 강진군",33,8790,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,33,290070,"2017/12/30 오전 5:56:46",5,NA
"3672","2017-12-29","2017-12-29",4108212335,"15",70,70,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,527860,527860,"전남 강진군",17,5600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,95200,"2017/12/30 오전 5:56:46",5,NA
"3673","2017-12-29","2017-12-29",4108212335,"15",80,80,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,11,527860,527860,"전남 강진군",14,5890,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,82460,"2017/12/30 오전 5:56:46",5,NA
"3674","2017-12-29","2017-12-29",4108212335,"15",90,90,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,11,527860,527860,"전남 강진군",28,5890,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,164920,"2017/12/30 오전 5:56:46",5,NA
"3675","2017-12-29","2017-12-29",4108212335,"15",100,100,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,11,527860,527860,"전남 강진군",28,5890,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,164920,"2017/12/30 오전 5:56:46",5,NA
"3676","2017-12-29","2017-12-29",4108212335,"15",110,110,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,12,527860,527860,"전남 강진군",10,3880,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,10,38800,"2017/12/30 오전 5:56:46",5,NA
"3677","2017-12-29","2017-12-29",4108212335,"16",20,20,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,11,500801,500801,"광주 북구",7,9160,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,7,64120,"2017/12/30 오전 5:56:46",5,NA
"3678","2017-12-29","2017-12-29",4108212335,"16",30,30,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,500801,500801,"광주 북구",31,6680,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,31,207080,"2017/12/30 오전 5:56:46",5,NA
"3679","2017-12-29","2017-12-29",4108212335,"16",40,40,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,13,500801,500801,"광주 북구",14,4760,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,66640,"2017/12/30 오전 5:56:46",5,NA
"3680","2017-12-29","2017-12-29",4108212335,"16",50,50,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,12,500801,500801,"광주 북구",24,4600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,110400,"2017/12/30 오전 5:56:46",5,NA
"3681","2017-12-29","2017-12-29",4108212335,"16",60,60,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,13,500801,500801,"광주 북구",5,3000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,5,15000,"2017/12/30 오전 5:56:46",5,NA
"3682","2017-12-29","2017-12-29",4108212335,"17",10,10,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,11,527860,527860,"전남 강진군",24,85,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,2040,"2017/12/30 오전 5:56:46",5,NA
"3683","2017-12-29","2017-12-29",4108212335,"17",20,20,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,11,527860,527860,"전남 강진군",28,5900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,165200,"2017/12/30 오전 5:56:46",5,NA
"3684","2017-12-29","2017-12-29",4108212335,"17",30,30,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,12,527860,527860,"전남 강진군",20,3750,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,75000,"2017/12/30 오전 5:56:47",5,NA
"3685","2017-12-29","2017-12-29",4108212335,"17",40,40,1,20,26,"ZZ",11001026733,"장미(스탠다드)","카렌쟈",1,1,12,101,110,12,527860,527860,"전남 강진군",20,3750,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,75000,"2017/12/30 오전 5:56:47",5,NA
"3686","2017-12-29","2017-12-29",1508500020,"733",20,20,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,100,100,11,617030,617030,"",20,4710,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,94200,"2017/12/30 오전 5:56:37",5,NA
"3687","2017-12-29","2017-12-29",1508500020,"734",10,10,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,100,100,11,617030,617030,"",15,4710,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,15,70650,"2017/12/30 오전 5:56:37",5,NA
"3688","2017-12-29","2017-12-29",1508500020,"734",20,20,1,20,26,"ZZ",11001026135,"장미(스탠다드)","아쿠아",1,1,12,100,100,11,617030,617030,"",15,4710,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,15,70650,"2017/12/30 오전 5:56:37",5,NA
"3689","2017-12-29","2017-12-29",1508500020,"735",10,10,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",25,4000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,25,100000,"2017/12/30 오전 5:56:37",5,NA
"3690","2017-12-29","2017-12-29",1508500020,"735",20,20,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",25,4000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,25,100000,"2017/12/30 오전 5:56:37",5,NA
"3691","2017-12-29","2017-12-29",1508500020,"736",10,10,1,20,26,"ZZ",11001026684,"장미(스탠다드)","굿초이스",1,1,12,100,100,11,617030,617030,"",20,4550,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,91000,"2017/12/30 오전 5:56:37",5,NA
"3692","2017-12-29","2017-12-29",1508500020,"736",20,20,1,20,26,"ZZ",11001026684,"장미(스탠다드)","굿초이스",1,1,12,100,100,11,617030,617030,"",20,4550,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,91000,"2017/12/30 오전 5:56:37",5,NA
"3693","2017-12-29","2017-12-29",1508500020,"737",10,10,1,20,26,"ZZ",11001026684,"장미(스탠다드)","굿초이스",1,1,12,100,100,11,617030,617030,"",20,3300,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,66000,"2017/12/30 오전 5:56:37",5,NA
"3694","2017-12-29","2017-12-29",1508500020,"738",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",1,1,12,100,100,11,617030,617030,"",20,3560,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,71200,"2017/12/30 오전 5:56:38",5,NA
"3695","2017-12-29","2017-12-29",1508500020,"739",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",1,1,12,100,100,11,617030,617030,"",13,2680,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,13,34840,"2017/12/30 오전 5:56:38",5,NA
"3696","2017-12-29","2017-12-29",1508500020,"740",10,10,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",20,2370,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,47400,"2017/12/30 오전 5:56:38",5,NA
"3697","2017-12-29","2017-12-29",1508500020,"741",10,10,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,100,100,11,617030,617030,"",20,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,120000,"2017/12/30 오전 5:56:38",5,NA
"3698","2017-12-29","2017-12-29",1508500020,"742",10,10,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,100,100,11,617030,617030,"",17,7880,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,17,133960,"2017/12/30 오전 5:56:38",5,NA
"3699","2017-12-29","2017-12-29",1508500020,"743",10,10,5,20,26,"ZZ",11001026813,"장미(스탠다드)","그레이스",1,1,12,100,100,11,617030,617030,"",14,5660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,14,79240,"2017/12/30 오전 5:56:38",5,NA
"3700","2017-12-29","2017-12-29",1508500020,"743",20,20,5,20,26,"ZZ",11001026813,"장미(스탠다드)","그레이스",1,1,12,100,100,11,617030,617030,"",14,5660,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,14,79240,"2017/12/30 오전 5:56:38",5,NA
"3701","2017-12-29","2017-12-29",1508500020,"744",10,10,5,20,26,"ZZ",11001026813,"장미(스탠다드)","그레이스",1,1,12,100,100,11,617030,617030,"",20,3600,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,72000,"2017/12/30 오전 5:56:38",5,NA
"3702","2017-12-29","2017-12-29",1508500020,"745",10,10,1,20,26,"ZZ",11001026661,"장미(스탠다드)","클럽니카",1,1,12,100,100,11,617030,617030,"",40,7510,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,40,300400,"2017/12/30 오전 5:56:38",5,NA
"3703","2017-12-29","2017-12-29",1508500020,"746",10,10,1,20,26,"ZZ",11001026661,"장미(스탠다드)","클럽니카",1,1,12,100,100,11,617030,617030,"",20,5830,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,116600,"2017/12/30 오전 5:56:38",5,NA
"3704","2017-12-29","2017-12-29",1508500020,"747",10,10,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",20,3810,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,20,76200,"2017/12/30 오전 5:56:38",5,NA
"3705","2017-12-29","2017-12-29",1508500020,"748",10,10,5,20,26,"ZZ",11001026797,"장미(스탠다드)","파티레드",1,1,12,100,100,11,617030,617030,"",27,12000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,27,324000,"2017/12/30 오전 5:56:38",5,NA
"3706","2017-12-29","2017-12-29",1508500020,"749",10,10,5,20,27,"ZZ",11001027081,"장미(스프레이)","미스티버블",1,1,12,100,100,11,617030,617030,"",8,11500,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,8,92000,"2017/12/30 오전 5:56:38",5,NA
"3707","2017-12-29","2017-12-29",1508500020,"750",10,10,5,20,26,"ZZ",11001026825,"장미(스탠다드)","포뮬라원",1,1,12,100,100,11,617030,617030,"",5,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,5,30000,"2017/12/30 오전 5:56:38",5,NA
"3708","2017-12-29","2017-12-29",1508500020,"751",10,10,5,20,26,"ZZ",11001026825,"장미(스탠다드)","포뮬라원",1,1,12,100,100,11,617030,617030,"",16,4760,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,16,76160,"2017/12/30 오전 5:56:38",5,NA
"3709","2017-12-29","2017-12-29",1508500020,"752",10,10,1,20,26,"ZZ",11001026366,"장미(스탠다드)","장미(잡)",1,1,12,100,100,11,617030,617030,"",8,3780,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,8,30240,"2017/12/30 오전 5:56:38",5,NA
"3710","2017-12-29","2017-12-29",1508500020,"753",10,10,1,20,28,"01",11001026109,"장미(스탠다드)","하이엔",1,1,12,100,100,11,617030,617030,"",9,6000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,9,54000,"2017/12/30 오전 5:56:38",5,NA
"3711","2017-12-29","2017-12-29",1508500020,"754",10,10,1,20,26,"ZZ",11001026684,"장미(스탠다드)","굿초이스",1,1,12,100,100,11,617030,617030,"",12,3890,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,12,46680,"2017/12/30 오전 5:56:38",5,NA
"3712","2017-12-29","2017-12-29",1508500020,"754",20,20,1,20,26,"ZZ",11001026684,"장미(스탠다드)","굿초이스",1,1,12,100,100,11,617030,617030,"",24,3890,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,24,93360,"2017/12/30 오전 5:56:38",5,NA
"3713","2017-12-29","2017-12-29",1508500020,"755",10,10,1,20,26,"ZZ",11001026645,"장미(스탠다드)","헤라",1,1,12,100,100,11,617030,617030,"",9,4110,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,9,36990,"2017/12/30 오전 5:56:38",5,NA
"3714","2017-12-29","2017-12-29",1508500020,"756",10,10,5,20,26,"ZZ",11001026816,"장미(스탠다드)","수라야",1,1,12,100,100,11,617030,617030,"",7,4500,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,7,31500,"2017/12/30 오전 5:56:38",5,NA
"3715","2017-12-29","2017-12-29",1508500020,"757",10,10,5,20,26,"ZZ",11001026827,"장미(스탠다드)","탑기어",1,1,12,100,100,11,617030,617030,"",10,10000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,10,100000,"2017/12/30 오전 5:56:38",5,NA
"3716","2017-12-29","2017-12-29",1508500020,"757",20,20,5,20,26,"ZZ",11001026827,"장미(스탠다드)","탑기어",1,1,12,100,100,11,617030,617030,"",10,10000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,10,100000,"2017/12/30 오전 5:56:38",5,NA
"3717","2017-12-29","2017-12-29",1508500020,"757",30,30,5,20,26,"ZZ",11001026827,"장미(스탠다드)","탑기어",1,1,12,100,100,11,617030,617030,"",10,10000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,10,100000,"2017/12/30 오전 5:56:38",5,NA
"3718","2017-12-29","2017-12-29",1508500020,"758",10,10,5,20,26,"ZZ",11001026827,"장미(스탠다드)","탑기어",1,1,12,100,100,11,617030,617030,"",10,6880,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,10,68800,"2017/12/30 오전 5:56:38",5,NA
"3719","2017-12-29","2017-12-29",1508500020,"759",10,10,5,20,26,"ZZ",11001026836,"장미(스탠다드)","위시",1,1,12,100,100,11,617030,617030,"",48,5000,"",3,NA,"","8808990000800","부산화훼공판장(공판)",NA,NA,48,240000,"2017/12/30 오전 5:56:38",5,NA
"3720","2017-12-29","2017-12-29",4108212335,"18",10,10,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,11,500801,500801,"광주 북구",23,8900,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,23,204700,"2017/12/30 오전 5:56:47",5,NA
